date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2011-01-01,LT,20,20,3,0,0,0,0,71,57,21,43
2011-02-01,LT,9,20,5,0,0,0,0,71,61,22,38
2011-03-01,LT,7,16,2,0,0,7,8,70,62,24,40
2011-04-01,LT,20,19,3,0,6,0,4,71,56,18,43
2011-05-01,LT,5,21,6,4,0,0,4,70,67,22,55
2011-06-01,LT,6,19,4,0,0,9,0,64,64,18,61
2011-07-01,LT,11,21,6,4,0,0,4,71,63,16,69
2011-08-01,LT,7,17,4,4,0,9,5,78,71,21,90
2011-09-01,LT,11,19,8,2,0,0,0,75,73,19,73
2011-10-01,LT,12,20,5,3,0,3,4,77,69,21,82
2011-11-01,LT,9,14,4,0,6,0,0,80,78,28,84
2011-12-01,LT,9,14,6,0,0,0,0,84,78,25,94
2012-01-01,LT,8,16,4,0,0,0,4,72,77,24,86
2012-02-01,LT,11,15,6,6,0,0,0,76,77,23,82
2012-03-01,LT,12,15,7,2,2,3,4,71,70,24,80
2012-04-01,LT,12,19,5,4,0,0,0,73,70,19,85
2012-05-01,LT,11,24,9,4,4,9,15,68,69,19,87
2012-06-01,LT,16,23,4,4,2,11,0,65,71,17,79
2012-07-01,LT,14,24,5,4,0,0,5,65,67,17,79
2012-08-01,LT,17,22,7,2,0,0,3,77,68,18,74
2012-09-01,LT,15,22,3,2,0,0,5,73,70,18,83
2012-10-01,LT,8,15,4,4,5,0,2,74,70,18,80
2012-11-01,LT,9,14,5,2,4,0,0,72,75,18,86
2012-12-01,LT,7,11,6,0,0,0,0,80,73,15,76
2013-01-01,LT,11,13,1,3,9,0,0,69,75,17,77
2013-02-01,LT,12,20,4,0,0,0,0,69,75,17,74
2013-03-01,LT,10,18,5,6,2,0,0,70,67,17,78
2013-04-01,LT,8,19,4,5,0,3,3,65,70,16,80
2013-05-01,LT,11,21,3,2,0,5,4,60,67,14,80
2013-06-01,LT,16,23,3,4,5,0,12,58,69,14,93
2013-07-01,LT,17,23,6,0,2,7,3,72,77,15,99
2013-08-01,LT,12,16,4,0,4,4,0,77,77,16,100
2013-09-01,LT,15,20,4,2,3,0,0,74,70,17,79
2013-10-01,LT,13,19,7,5,4,0,2,72,72,17,78
2013-11-01,LT,7,16,3,0,0,7,5,72,75,19,77
2013-12-01,LT,14,13,3,3,0,0,0,87,79,21,84
2014-01-01,LT,11,19,2,3,0,0,0,71,73,18,69
2014-02-01,LT,22,18,5,0,2,5,7,68,78,19,70
2014-03-01,LT,9,18,4,6,4,2,6,70,69,21,66
2014-04-01,LT,18,21,7,2,0,0,0,67,67,20,66
2014-05-01,LT,13,22,6,0,2,0,3,61,69,17,65
2014-06-01,LT,18,21,6,6,2,0,0,66,72,17,70
2014-07-01,LT,19,24,8,6,0,3,5,68,71,22,80
2014-08-01,LT,15,18,5,2,7,0,2,80,76,25,83
2014-09-01,LT,17,18,6,0,4,0,0,73,68,25,65
2014-10-01,LT,14,18,5,2,2,4,0,74,73,32,65
2014-11-01,LT,12,16,6,0,2,0,0,73,71,36,58
2014-12-01,LT,10,16,5,3,0,0,2,84,71,46,59
2015-01-01,LT,7,19,3,2,3,3,4,72,72,39,65
2015-02-01,LT,10,19,6,1,0,0,5,74,73,42,62
2015-03-01,LT,7,20,4,2,4,0,3,72,69,42,63
2015-04-01,LT,19,20,3,0,3,2,0,74,67,46,57
2015-05-01,LT,14,21,4,3,5,0,5,64,65,46,59
2015-06-01,LT,17,21,5,3,2,0,0,63,63,42,52
2015-07-01,LT,18,25,4,5,2,3,5,70,68,45,59
2015-08-01,LT,15,21,5,0,2,4,2,76,68,24,52
2015-09-01,LT,21,24,12,4,2,0,2,74,63,17,52
2015-10-01,LT,12,18,5,3,2,0,4,72,69,19,61
2015-11-01,LT,11,17,6,0,0,2,0,71,68,19,55
2015-12-01,LT,11,14,3,0,2,0,7,92,76,20,63
2016-01-01,LT,11,22,6,4,0,0,5,72,66,17,50
2016-02-01,LT,13,19,7,2,5,0,5,70,70,18,52
2016-03-01,LT,11,20,3,5,4,0,2,70,62,21,55
2016-04-01,LT,8,18,5,6,0,4,3,66,63,20,47
2016-05-01,LT,16,21,5,5,0,7,4,58,61,29,49
2016-06-01,LT,16,23,4,3,4,0,0,61,60,100,50
2016-07-01,LT,19,22,7,3,4,0,5,71,83,40,51
2016-08-01,LT,21,23,7,2,5,0,2,77,87,37,44
2016-09-01,LT,24,18,4,5,2,0,2,64,60,35,40
2016-10-01,LT,10,17,7,7,1,0,2,63,60,31,38
2016-11-01,LT,16,18,2,3,0,0,0,63,65,37,45
2016-12-01,LT,14,15,5,4,2,0,0,79,66,34,43
2017-01-01,LT,11,18,5,0,0,0,2,63,63,40,38
2017-02-01,LT,14,20,5,0,1,2,2,67,68,44,41
2017-03-01,LT,8,23,6,2,1,2,2,64,63,39,41
2017-04-01,LT,19,23,4,0,0,1,3,68,63,39,38
2017-05-01,LT,13,19,6,2,3,0,1,57,61,39,36
2017-06-01,LT,9,23,6,3,1,4,2,60,72,45,37
2017-07-01,LT,16,22,9,4,2,6,2,67,100,40,33
2017-08-01,LT,18,22,4,7,5,8,3,73,90,38,39
2017-09-01,LT,20,17,5,2,0,0,3,70,69,41,36
2017-10-01,LT,16,22,7,9,0,0,0,69,69,47,41
2017-11-01,LT,16,17,5,4,4,0,3,67,71,46,48
2017-12-01,LT,7,20,5,3,2,0,2,79,71,45,45
2018-01-01,LT,9,27,6,3,0,2,2,66,69,42,45
2018-02-01,LT,11,23,6,3,0,2,0,68,70,46,41
2018-03-01,LT,12,24,6,6,3,4,0,68,67,42,39
2018-04-01,LT,13,20,8,1,8,5,0,60,64,41,37
2018-05-01,LT,16,23,8,7,0,3,2,59,67,47,35
2018-06-01,LT,16,24,7,7,5,2,3,65,72,47,41
2018-07-01,LT,21,25,6,3,9,2,3,70,74,37,38
2018-08-01,LT,27,24,6,5,2,3,5,77,76,37,39
2018-09-01,LT,8,19,7,3,2,0,0,72,70,42,40
2018-10-01,LT,7,16,4,3,0,0,3,69,72,47,38
2018-11-01,LT,14,16,3,3,1,0,0,67,71,52,42
2018-12-01,LT,12,16,5,4,0,0,0,83,75,44,44
2019-01-01,LT,12,21,6,4,2,3,4,68,82,45,38
2019-02-01,LT,13,19,3,2,3,5,2,71,74,48,44
2019-03-01,LT,12,19,5,0,0,2,4,70,69,43,41
2019-04-01,LT,20,19,4,3,2,2,0,65,68,41,37
2019-05-01,LT,16,26,8,6,3,4,6,64,70,61,33
2019-06-01,LT,13,27,6,8,4,4,2,66,72,48,35
2019-07-01,LT,19,21,3,6,4,3,0,75,79,52,40
2019-08-01,LT,20,25,6,0,4,0,1,79,81,44,45
2019-09-01,LT,23,23,7,1,2,2,3,77,74,52,41
2019-10-01,LT,13,19,5,2,4,6,0,72,79,49,45
2019-11-01,LT,12,23,6,2,5,0,0,73,74,54,43
2019-12-01,LT,16,20,6,3,3,0,2,89,81,57,50
2020-01-01,LT,10,23,4,5,4,4,0,78,80,53,44
2020-02-01,LT,18,23,5,3,2,0,0,73,81,57,42
2020-03-01,LT,5,25,5,3,2,3,2,74,53,54,38
2020-04-01,LT,9,16,4,0,2,2,0,83,39,61,37
2020-05-01,LT,13,18,6,2,1,2,2,75,55,63,39
2020-06-01,LT,18,22,5,5,6,4,3,72,70,63,41
2020-07-01,LT,19,29,10,0,4,4,4,83,84,58,43
2020-08-01,LT,14,27,9,3,6,0,3,85,82,56,43
2020-09-01,LT,11,20,7,2,6,6,0,81,71,53,42
2020-10-01,LT,10,22,6,3,5,5,0,82,72,63,46
2020-11-01,LT,11,13,5,1,2,2,1,74,51,68,43
2020-12-01,LT,12,17,6,2,2,0,0,100,55,87,58
2021-01-01,LT,11,13,1,0,1,2,0,84,47,77,47
2021-02-01,LT,11,15,4,1,0,3,2,85,51,77,41
2021-03-01,LT,14,14,4,1,1,6,3,78,50,82,43
2021-04-01,LT,15,15,4,4,2,2,1,76,56,69,48
2021-05-01,LT,15,18,4,3,7,3,5,73,68,84,47
2021-06-01,LT,14,25,5,2,3,6,7,65,73,65,42
2021-07-01,LT,27,27,8,4,3,6,5,76,84,56,45
2021-08-01,LT,27,25,4,2,2,2,8,84,84,58,57
2021-09-01,LT,22,25,5,0,1,7,7,77,76,71,56
2021-10-01,LT,21,24,7,2,3,4,4,74,74,83,49
2021-11-01,LT,23,22,6,2,1,3,6,70,71,59,49
2021-12-01,LT,24,20,8,4,4,5,5,78,77,59,58
2022-01-01,LT,20,24,9,0,2,3,5,79,78,54,56
2022-02-01,LT,22,26,6,0,3,4,5,79,87,65,53
2022-03-01,LT,22,25,8,3,3,5,5,74,68,55,47
2022-04-01,LT,18,25,6,4,2,5,2,81,74,55,54
2022-05-01,LT,22,24,6,3,2,6,3,74,79,51,56
2022-06-01,LT,22,32,6,5,3,8,5,70,79,55,57
2022-07-01,LT,28,27,6,2,2,13,4,80,84,57,55
2022-08-01,LT,22,24,8,3,3,9,2,83,87,49,55
2022-09-01,LT,22,20,4,9,3,2,1,80,73,48,49
2022-10-01,LT,17,19,6,3,0,8,2,80,72,56,55
2022-11-01,LT,12,18,5,4,2,2,2,78,76,50,53
2022-12-01,LT,16,19,9,3,0,2,3,96,76,59,57
2023-01-01,LT,13,23,7,1,3,2,1,85,83,49,59
2023-02-01,LT,18,21,6,2,1,2,1,82,81,50,56
2023-03-01,LT,19,21,5,3,1,3,0,79,71,50,51
2023-04-01,LT,21,22,7,3,2,5,0,82,72,50,53
2004-01-01,LU,44,90,70,0,40,0,0,64,64,55,37
2004-02-01,LU,34,80,58,0,0,0,0,67,92,34,26
2004-03-01,LU,27,91,68,78,0,84,0,61,71,23,56
2004-04-01,LU,42,99,82,0,43,0,0,59,67,40,0
2004-05-01,LU,29,85,56,0,73,0,0,60,65,63,0
2004-06-01,LU,35,85,56,0,0,59,0,65,66,43,100
2004-07-01,LU,41,92,61,100,49,38,0,65,64,50,0
2004-08-01,LU,49,89,73,0,41,34,100,67,69,66,18
2004-09-01,LU,41,98,84,0,100,0,0,69,78,44,24
2004-10-01,LU,32,88,73,0,71,0,60,73,60,75,19
2004-11-01,LU,33,76,78,0,0,37,100,76,88,88,21
2004-12-01,LU,39,74,72,0,55,0,0,85,70,64,0
2005-01-01,LU,44,81,68,0,51,0,0,76,79,60,41
2005-02-01,LU,41,92,79,42,50,21,0,73,100,64,0
2005-03-01,LU,43,86,51,98,48,0,0,70,90,69,0
2005-04-01,LU,36,89,85,57,74,0,0,66,76,62,27
2005-05-01,LU,54,94,90,43,0,34,73,76,89,81,0
2005-06-01,LU,50,100,100,29,35,23,0,74,79,34,42
2005-07-01,LU,44,75,51,0,45,100,0,76,81,59,21
2005-08-01,LU,43,86,49,48,70,64,43,69,76,58,15
2005-09-01,LU,40,77,50,21,66,0,42,65,72,62,33
2005-10-01,LU,43,83,71,21,0,32,0,69,65,57,12
2005-11-01,LU,47,83,64,0,62,0,0,69,83,58,27
2005-12-01,LU,37,66,50,58,17,0,0,80,63,100,43
2006-01-01,LU,36,77,68,0,33,23,97,68,64,83,26
2006-02-01,LU,46,77,61,57,47,29,0,68,76,57,15
2006-03-01,LU,41,79,62,46,19,0,22,70,86,48,32
2006-04-01,LU,49,71,69,0,36,24,0,64,72,59,19
2006-05-01,LU,48,81,68,15,59,25,60,61,67,66,14
2006-06-01,LU,50,78,70,0,54,37,30,63,71,62,34
2006-07-01,LU,47,82,56,43,69,31,32,56,66,54,32
2006-08-01,LU,42,72,61,21,52,0,24,64,86,53,30
2006-09-01,LU,45,78,64,0,53,20,21,73,85,63,20
2006-10-01,LU,44,74,57,22,86,0,0,65,65,38,26
2006-11-01,LU,42,72,52,36,56,0,34,71,77,76,42
2006-12-01,LU,46,63,47,16,34,20,0,75,72,65,19
2007-01-01,LU,52,70,52,38,59,13,51,61,61,69,14
2007-02-01,LU,43,73,65,13,42,0,0,66,79,63,26
2007-03-01,LU,50,80,70,30,21,0,55,65,80,59,30
2007-04-01,LU,52,75,69,21,25,14,18,60,75,41,28
2007-05-01,LU,59,85,60,13,30,0,77,60,74,55,24
2007-06-01,LU,56,79,55,20,31,29,44,63,76,58,15
2007-07-01,LU,51,72,58,22,33,29,0,65,81,50,27
2007-08-01,LU,55,73,61,25,49,25,47,57,64,60,21
2007-09-01,LU,61,77,72,0,31,0,0,65,72,55,18
2007-10-01,LU,47,73,66,0,21,0,31,69,79,54,18
2007-11-01,LU,45,68,62,27,27,11,21,66,69,58,28
2007-12-01,LU,36,53,55,16,33,7,19,66,62,51,31
2008-01-01,LU,47,68,58,9,81,12,30,62,80,56,31
2008-02-01,LU,49,68,61,13,36,14,23,59,71,46,28
2008-03-01,LU,52,65,62,18,51,5,0,55,60,41,15
2008-04-01,LU,50,71,64,29,37,0,12,60,76,48,21
2008-05-01,LU,52,74,61,24,44,21,10,56,63,49,23
2008-06-01,LU,55,71,56,25,49,28,0,57,57,48,24
2008-07-01,LU,51,72,58,30,40,26,55,55,69,44,16
2008-08-01,LU,52,65,48,17,53,19,16,53,52,37,10
2008-09-01,LU,47,62,56,24,52,22,0,61,63,53,25
2008-10-01,LU,47,63,46,19,38,0,23,59,64,41,18
2008-11-01,LU,49,60,49,22,35,10,9,57,65,48,21
2008-12-01,LU,46,52,35,25,23,0,17,67,63,50,23
2009-01-01,LU,45,59,50,36,33,6,17,59,61,45,19
2009-02-01,LU,44,57,40,31,34,9,0,56,57,40,17
2009-03-01,LU,41,59,48,29,31,33,36,56,61,33,19
2009-04-01,LU,54,69,46,31,34,23,28,52,50,43,21
2009-05-01,LU,50,65,46,42,55,6,30,50,52,37,21
2009-06-01,LU,61,69,47,17,30,22,11,51,55,35,25
2009-07-01,LU,53,67,42,34,23,20,16,52,64,38,23
2009-08-01,LU,50,64,45,20,32,8,17,50,50,31,11
2009-09-01,LU,56,68,53,18,24,0,30,52,55,34,19
2009-10-01,LU,52,66,51,13,32,8,14,50,49,36,21
2009-11-01,LU,54,62,50,19,33,0,16,53,54,38,13
2009-12-01,LU,68,62,38,27,35,3,19,51,48,40,17
2010-01-01,LU,61,65,49,16,44,0,25,48,46,34,15
2010-02-01,LU,58,68,50,27,37,15,6,47,56,31,12
2010-03-01,LU,62,62,44,13,31,0,22,47,50,29,15
2010-04-01,LU,64,74,43,22,25,8,27,43,47,26,20
2010-05-01,LU,66,70,48,29,30,18,0,40,41,28,20
2010-06-01,LU,67,74,49,24,29,20,0,45,49,28,19
2010-07-01,LU,64,68,46,27,39,20,28,41,51,30,19
2010-08-01,LU,67,61,41,17,41,11,23,42,43,22,20
2010-09-01,LU,54,63,47,40,35,10,24,44,46,32,15
2010-10-01,LU,66,65,49,20,26,9,23,44,46,26,12
2010-11-01,LU,64,62,45,25,32,3,0,44,46,33,17
2010-12-01,LU,82,65,41,15,36,6,12,48,43,33,13
2011-01-01,LU,68,56,38,15,29,9,20,51,42,33,21
2011-02-01,LU,65,55,39,16,37,13,30,51,48,30,20
2011-03-01,LU,67,64,48,24,40,14,19,52,48,38,26
2011-04-01,LU,69,58,36,20,20,3,18,50,45,35,22
2011-05-01,LU,68,62,36,33,43,14,0,51,49,37,19
2011-06-01,LU,80,67,49,16,32,20,21,54,52,38,20
2011-07-01,LU,73,64,40,22,30,14,33,52,49,37,34
2011-08-01,LU,68,57,33,23,31,9,12,48,46,32,24
2011-09-01,LU,68,57,42,18,29,16,21,51,46,40,23
2011-10-01,LU,71,57,42,20,25,6,17,51,47,37,29
2011-11-01,LU,65,53,38,13,36,6,13,52,48,43,27
2011-12-01,LU,62,48,26,19,28,3,8,60,46,52,22
2012-01-01,LU,68,55,32,18,38,9,7,52,48,36,29
2012-02-01,LU,66,54,33,20,40,12,21,54,48,33,23
2012-03-01,LU,64,54,36,21,22,6,25,50,46,36,28
2012-04-01,LU,72,58,37,27,28,10,15,53,45,37,27
2012-05-01,LU,66,57,36,21,33,12,22,50,45,33,26
2012-06-01,LU,77,66,38,22,29,13,29,47,46,33,24
2012-07-01,LU,74,61,30,28,32,19,33,48,46,37,28
2012-08-01,LU,77,56,33,19,23,12,28,45,47,38,23
2012-09-01,LU,71,60,39,19,48,11,30,54,47,42,28
2012-10-01,LU,74,58,39,25,30,5,8,54,45,44,23
2012-11-01,LU,71,51,31,21,35,4,17,58,49,38,26
2012-12-01,LU,77,48,26,12,25,2,16,63,44,46,24
2013-01-01,LU,67,49,31,16,42,8,18,56,42,36,29
2013-02-01,LU,73,54,33,15,31,12,14,52,45,31,23
2013-03-01,LU,78,56,37,15,24,11,14,57,44,31,19
2013-04-01,LU,72,58,34,20,30,9,20,57,45,37,27
2013-05-01,LU,80,55,35,12,28,10,28,55,44,37,23
2013-06-01,LU,86,59,36,20,23,13,22,53,42,37,20
2013-07-01,LU,84,66,36,24,39,23,22,55,46,31,26
2013-08-01,LU,85,54,31,21,29,16,30,50,43,27,22
2013-09-01,LU,79,55,36,18,39,12,16,55,40,33,21
2013-10-01,LU,78,53,39,16,37,5,23,61,46,40,25
2013-11-01,LU,76,47,32,12,29,6,18,60,42,44,24
2013-12-01,LU,73,46,27,15,19,8,14,67,41,42,20
2014-01-01,LU,74,49,32,26,36,6,18,58,40,34,21
2014-02-01,LU,76,51,34,14,34,10,22,57,46,36,25
2014-03-01,LU,72,53,32,15,33,14,28,57,41,29,15
2014-04-01,LU,74,52,32,9,26,18,28,55,41,34,25
2014-05-01,LU,83,57,35,20,32,13,23,57,41,34,23
2014-06-01,LU,87,58,30,18,29,23,12,51,38,36,21
2014-07-01,LU,86,57,35,23,35,23,30,54,48,37,25
2014-08-01,LU,84,53,33,15,32,12,25,54,43,36,24
2014-09-01,LU,76,53,37,18,32,9,23,59,41,40,25
2014-10-01,LU,78,52,32,23,37,4,11,65,43,43,24
2014-11-01,LU,74,48,38,14,26,3,10,64,43,39,24
2014-12-01,LU,65,48,26,18,24,3,14,70,41,46,20
2015-01-01,LU,71,46,32,15,33,5,26,60,39,36,22
2015-02-01,LU,76,51,31,16,39,4,14,60,41,33,22
2015-03-01,LU,74,50,32,23,27,10,34,61,49,39,25
2015-04-01,LU,79,53,27,19,24,13,28,57,41,36,22
2015-05-01,LU,82,61,31,16,31,16,24,60,42,38,26
2015-06-01,LU,91,58,32,15,31,13,19,56,44,37,23
2015-07-01,LU,91,59,30,18,37,22,36,56,51,33,24
2015-08-01,LU,93,56,30,12,36,16,22,52,41,36,21
2015-09-01,LU,83,61,34,17,38,11,23,57,43,33,19
2015-10-01,LU,74,49,31,15,29,5,16,60,40,36,19
2015-11-01,LU,79,46,30,13,32,6,16,62,42,38,24
2015-12-01,LU,78,44,26,17,29,4,13,64,41,48,25
2016-01-01,LU,77,47,28,16,33,9,23,66,44,38,25
2016-02-01,LU,75,50,29,18,31,6,17,70,53,36,28
2016-03-01,LU,75,49,27,10,34,10,27,67,51,38,26
2016-04-01,LU,85,49,28,16,30,15,29,67,48,39,24
2016-05-01,LU,89,52,27,22,31,14,22,64,51,38,31
2016-06-01,LU,86,53,25,17,36,18,24,63,51,43,27
2016-07-01,LU,91,50,25,19,31,14,27,63,53,42,31
2016-08-01,LU,86,55,23,13,35,13,30,60,55,34,25
2016-09-01,LU,83,51,30,14,34,10,24,63,51,41,26
2016-10-01,LU,80,50,31,22,33,6,16,70,54,43,29
2016-11-01,LU,85,46,29,16,32,5,19,68,50,43,26
2016-12-01,LU,76,43,23,17,26,7,15,76,53,46,31
2017-01-01,LU,81,51,30,19,27,4,19,68,50,40,31
2017-02-01,LU,85,50,26,15,33,13,19,68,57,36,29
2017-03-01,LU,86,51,30,17,25,11,27,66,54,35,26
2017-04-01,LU,88,55,29,18,33,14,31,69,57,43,33
2017-05-01,LU,84,54,29,14,24,14,27,68,58,44,26
2017-06-01,LU,96,57,25,19,29,18,31,65,57,46,31
2017-07-01,LU,96,59,26,29,31,26,26,68,58,43,34
2017-08-01,LU,94,54,28,14,29,15,25,66,58,42,27
2017-09-01,LU,85,54,30,22,38,14,21,71,56,44,30
2017-10-01,LU,85,54,31,13,31,7,23,75,60,46,28
2017-11-01,LU,84,51,31,23,32,7,21,77,59,51,33
2017-12-01,LU,91,50,27,18,33,6,17,85,58,56,29
2018-01-01,LU,83,54,30,23,34,6,24,73,59,46,33
2018-02-01,LU,83,49,28,12,39,8,18,74,60,40,33
2018-03-01,LU,84,55,32,19,32,9,25,76,66,45,30
2018-04-01,LU,91,57,27,21,26,17,26,73,62,50,32
2018-05-01,LU,89,59,26,25,27,19,23,69,57,49,30
2018-06-01,LU,93,65,28,20,30,18,23,72,65,54,34
2018-07-01,LU,97,61,28,18,34,27,27,72,68,50,38
2018-08-01,LU,94,57,28,16,25,18,30,69,67,46,40
2018-09-01,LU,89,56,29,15,31,10,28,73,64,47,37
2018-10-01,LU,86,56,31,18,28,8,29,79,68,51,41
2018-11-01,LU,80,50,27,16,32,5,16,81,71,53,39
2018-12-01,LU,84,46,25,20,36,5,26,88,67,58,43
2019-01-01,LU,83,50,29,21,29,6,21,76,66,45,40
2019-02-01,LU,79,52,30,13,37,11,26,78,66,43,37
2019-03-01,LU,80,53,26,18,33,11,24,78,69,54,42
2019-04-01,LU,84,57,28,13,35,14,24,82,68,54,39
2019-05-01,LU,89,59,31,18,38,15,22,80,69,52,40
2019-06-01,LU,95,62,29,27,26,20,23,77,70,58,43
2019-07-01,LU,93,64,27,15,30,23,27,77,76,55,43
2019-08-01,LU,97,65,31,24,28,20,31,73,70,47,40
2019-09-01,LU,87,61,37,22,28,14,34,73,66,51,40
2019-10-01,LU,80,59,33,15,33,8,28,84,72,53,43
2019-11-01,LU,81,54,32,22,27,7,24,83,67,53,41
2019-12-01,LU,80,50,28,19,27,6,26,93,67,65,44
2020-01-01,LU,77,54,31,25,35,12,19,82,72,50,48
2020-02-01,LU,78,52,29,20,35,10,23,79,68,46,43
2020-03-01,LU,50,36,16,11,20,10,37,88,44,84,40
2020-04-01,LU,32,22,8,5,21,9,15,100,38,60,42
2020-05-01,LU,48,31,11,8,26,16,12,91,46,56,46
2020-06-01,LU,66,39,17,18,41,22,22,87,62,52,48
2020-07-01,LU,84,48,24,23,36,29,39,84,68,48,45
2020-08-01,LU,81,45,26,15,36,28,31,77,70,49,46
2020-09-01,LU,74,42,23,17,34,17,30,78,67,48,38
2020-10-01,LU,66,37,24,15,33,6,31,90,64,49,44
2020-11-01,LU,54,31,17,15,32,11,28,88,51,52,39
2020-12-01,LU,49,29,14,14,25,8,16,96,45,58,45
2021-01-01,LU,49,28,15,13,35,11,11,81,42,49,51
2021-02-01,LU,52,31,13,13,39,8,16,81,46,47,48
2021-03-01,LU,54,33,14,15,32,10,14,81,43,47,46
2021-04-01,LU,59,37,17,17,32,15,17,81,55,54,53
2021-05-01,LU,70,41,21,19,30,18,23,87,60,56,51
2021-06-01,LU,77,45,18,21,32,13,29,76,73,54,49
2021-07-01,LU,78,47,23,26,30,15,23,79,80,53,49
2021-08-01,LU,87,48,26,25,35,18,26,75,80,51,55
2021-09-01,LU,77,48,24,18,40,13,16,79,80,50,50
2021-10-01,LU,75,46,27,19,32,8,25,85,76,51,48
2021-11-01,LU,74,42,25,21,32,6,24,89,70,58,43
2021-12-01,LU,64,38,20,11,26,4,16,94,72,57,52
2022-01-01,LU,73,44,20,15,34,10,16,80,63,52,50
2022-02-01,LU,74,47,23,13,37,10,24,76,70,40,49
2022-03-01,LU,76,49,24,14,27,11,26,71,62,45,39
2022-04-01,LU,82,56,25,21,28,14,30,74,65,48,40
2022-05-01,LU,88,55,26,18,27,18,22,72,68,47,45
2022-06-01,LU,94,58,25,21,28,21,21,74,66,48,46
2022-07-01,LU,90,57,24,17,23,25,25,69,66,49,48
2022-08-01,LU,100,55,25,18,35,20,27,64,66,51,43
2022-09-01,LU,88,52,28,14,31,11,18,68,60,42,42
2022-10-01,LU,76,47,24,16,27,11,17,75,64,40,40
2022-11-01,LU,74,42,24,15,31,9,19,72,62,45,38
2022-12-01,LU,77,41,21,15,25,4,18,84,61,50,43
2023-01-01,LU,78,47,22,22,32,7,19,72,62,43,40
2023-02-01,LU,78,45,23,14,27,9,18,74,68,43,43
2023-03-01,LU,80,49,24,15,31,9,16,72,60,41,37
2023-04-01,LU,83,49,23,13,22,12,18,70,58,44,41
2004-01-01,LV,0,47,47,0,100,0,0,26,21,0,0
2004-02-01,LV,0,32,0,0,0,0,0,33,0,0,0
2004-03-01,LV,0,42,0,100,83,0,0,33,71,54,0
2004-04-01,LV,77,59,0,0,0,0,0,33,50,100,0
2004-05-01,LV,0,72,0,0,0,0,62,31,49,66,0
2004-06-01,LV,0,62,0,97,0,0,0,33,40,21,24
2004-07-01,LV,26,100,100,79,0,0,0,30,39,24,0
2004-08-01,LV,100,47,0,0,0,0,68,30,32,22,0
2004-09-01,LV,41,77,27,0,0,0,0,36,22,23,0
2004-10-01,LV,0,46,0,0,0,0,0,36,30,41,0
2004-11-01,LV,0,58,0,0,0,0,0,37,81,44,0
2004-12-01,LV,0,24,0,0,0,0,0,33,47,0,21
2005-01-01,LV,49,62,23,0,45,94,66,36,38,21,30
2005-02-01,LV,27,58,22,0,0,0,0,39,29,40,30
2005-03-01,LV,0,39,30,57,0,47,0,38,73,19,0
2005-04-01,LV,50,68,0,0,0,0,62,41,44,15,29
2005-05-01,LV,17,67,18,0,0,54,0,35,67,14,44
2005-06-01,LV,32,64,0,0,0,0,0,32,28,33,0
2005-07-01,LV,0,84,0,76,0,0,0,30,60,22,33
2005-08-01,LV,32,42,31,0,0,0,0,35,49,18,29
2005-09-01,LV,0,35,22,0,0,0,0,36,44,27,0
2005-10-01,LV,43,59,0,0,0,0,0,37,52,26,15
2005-11-01,LV,0,43,60,0,59,0,0,43,65,41,42
2005-12-01,LV,0,38,0,0,0,0,0,44,55,17,28
2006-01-01,LV,8,44,31,0,0,0,0,41,42,0,29
2006-02-01,LV,17,63,18,67,0,0,100,45,100,36,26
2006-03-01,LV,18,43,10,0,29,0,84,42,51,18,45
2006-04-01,LV,7,37,21,0,0,0,0,45,59,28,30
2006-05-01,LV,14,53,33,26,0,100,0,40,45,37,10
2006-06-01,LV,19,64,39,0,0,0,54,39,53,21,37
2006-07-01,LV,25,63,25,57,0,0,0,40,57,16,18
2006-08-01,LV,0,55,31,0,0,37,0,45,78,21,43
2006-09-01,LV,11,29,23,33,0,0,0,43,50,46,26
2006-10-01,LV,12,35,0,0,0,0,0,46,69,43,35
2006-11-01,LV,0,44,0,0,0,33,24,47,94,14,58
2006-12-01,LV,7,27,0,0,25,0,0,56,50,32,31
2007-01-01,LV,18,41,0,41,0,0,0,52,80,17,58
2007-02-01,LV,8,38,13,48,18,0,0,53,69,31,55
2007-03-01,LV,14,36,10,0,22,0,0,50,61,24,37
2007-04-01,LV,12,33,24,0,0,0,17,55,100,30,59
2007-05-01,LV,23,48,21,21,0,0,0,47,59,32,71
2007-06-01,LV,17,47,17,0,0,0,0,46,64,32,36
2007-07-01,LV,18,42,19,0,24,31,0,50,63,32,29
2007-08-01,LV,10,42,14,0,0,0,22,50,77,29,30
2007-09-01,LV,26,43,6,0,18,0,0,50,66,30,38
2007-10-01,LV,9,31,17,0,0,0,0,64,80,32,45
2007-11-01,LV,30,37,5,0,0,32,0,54,62,30,38
2007-12-01,LV,9,29,13,0,0,30,0,56,61,26,48
2008-01-01,LV,15,51,7,11,0,16,0,52,77,31,62
2008-02-01,LV,10,36,22,0,0,0,0,55,69,40,39
2008-03-01,LV,10,34,14,22,20,0,17,55,75,36,50
2008-04-01,LV,9,40,22,23,0,0,0,51,64,24,54
2008-05-01,LV,9,33,10,0,0,19,12,49,63,23,39
2008-06-01,LV,9,35,19,0,0,0,15,50,57,34,38
